MSZoning,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,WoodDeckSF,PoolArea,PoolQC,MiscVal,MoSold,YrSold,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,Slvl,Interest,Rank,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,RoofStyle,RoofMatl,Exterior1st,MasVnrType,Foundation,Heating,Electrical,Functional,GarageType,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition
-2.070137512667819,-0.5307310919082495,-0.7314701440899418,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,2.188278755250165,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-1.6321361527521119,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.19851905974299697,-0.9163949790684252,-1.202525111983802,0.2682898329182469,-1.0848515860427659,0.11085666566253433,-0.10119701650206231,-0.7564956802881199,-1.0458012732222097,-0.20769847452544338,-0.7715351440345506,-0.28775828882527155,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,0.30641784773000924,-0.15267702561908797,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.3951729376252227,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,1.5545283227626838,-0.5736361468505313,0.20343114604425172,-1.5066080648892202,-0.9345446869143841,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,1.1244662599425805,0.0,Pave,Lvl,AllPub,Inside,OldTown,Norm,1Fam,Gable,CompShg,Stucco,None,BrkTil,GasA,FuseA,5,Detchd,Y,None,None,WD,Normal
-2.070137512667819,-0.23200872687861643,-0.528569817522451,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,1.2897577696579254,-0.5670159496749859,1.039805394353903,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.7356235910334696,-0.3807802698448632,-0.15845289250708608,0.2682898329182469,-0.6515040830848802,-0.7850250438866518,-0.10119701650206231,-1.1794503760149222,-1.0458012732222097,-0.20769847452544338,-0.7715351440345506,-1.562365944486832,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,-1.0069943365928933,-1.3601764605774902,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-1.9206030931647375,0.9182526360608242,-0.06688425148748102,0.2769468645998556,-0.8870085963844173,1.8997476475848263,0.20343114604425172,-1.5066080648892202,-0.8392644860126711,0.14599208488539328,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,-8.178246812748595,0.0,-1.1674111193080965,0.0,Pave,Lvl,AllPub,Inside,BrkSide,Norm,1Fam,Gable,CompShg,Wd Sdng,None,PConc,GasA,SBrkr,5,Detchd,Y,None,None,WD,Normal
0.3684143031018999,-0.5307310919082495,-0.7466876685825037,0.7018997558215319,-0.2162604187752995,-0.7725524696579678,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-0.7294213003452666,-0.16779546384807623,-0.28661682080359996,-0.2931300124474908,-1.1055525352970066,-1.388462180418005,-1.202525111983802,-3.727312321614214,-1.1868157043857979,-0.7850250438866518,-0.10119701650206231,-1.5944993764944946,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-1.562365944486832,0.6236316606467388,1.2356288461458511,-0.7980602942158965,-1.0069943365928933,-0.5613691420665472,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-1.183763975211413,-0.6029615777083905,-0.06688425148748102,0.9866991892416286,-0.8870085963844173,-0.5367199708141827,0.20343114604425172,-1.5066080648892202,-0.8711591295348547,-0.5121202283372901,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1296942149326352,0.0,Pave,Lvl,AllPub,Inside,Crawfor,Norm,1Fam,Gable,CompShg,WdShing,None,PConc,GasA,SBrkr,5,Detchd,P,MnPrv,None,WD,Normal
0.3684143031018999,0.2758192936717598,0.2771981043586971,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,2.188278755250165,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,-1.5977444784231074,0.35159956085453303,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.28045025943137414,-0.8346910403733055,-0.15845289250708608,0.2682898329182469,-1.2123067339715559,0.4094839021789297,-0.10119701650206231,-0.6023346229671358,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.3495455390055087,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,0.30641784773000924,0.25601509082837126,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,1.320584196579103,0.6583338196718981,0.9182526360608242,-0.06688425148748102,0.2769468645998556,-0.6955155046866055,-1.0166302592867147,0.20343114604425172,-1.5066080648892202,-0.9200104189802245,-0.40088997821514644,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,-1.164651920841124,-0.34345106427846067,Pave,Lvl,AllPub,Corner,Edwards,Norm,1Fam,Gable,CompShg,Wd Sdng,None,BrkTil,GasA,SBrkr,5,Detchd,Y,GdPrv,Shed,ConLI,Normal
0.3684143031018999,1.4109642807843654,0.667400794888803,0.7018997558215319,-0.2162604187752995,2.774287195223453,-0.5072842015265535,0.5514025364142338,2.763366976477152,-0.23004678228549286,1.681709497526173,0.14183632445531488,2.2210332915182525,1.163183833617252,2.9104469061611993,3.901791188836993,2.893435395846884,0.5171403918644638,4.6349337444944245,0.88561932696963,0.2682898329182469,3.1670521488616665,-0.7850250438866518,-0.10119701650206231,1.781232494072694,-1.0458012732222097,-0.20769847452544338,2.249405279086648,2.2614570224978494,2.1715745326091795,1.2356288461458511,1.4311626711584597,1.6198300320529118,0.9247840086514864,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.8153444162347508,0.9182526360608242,-0.06688425148748102,0.2769468645998556,-1.0785016880822291,-1.1273787873957606,0.20343114604425172,0.9664912976366531,4.172231843618529,1.415870773779867,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.169148930272383,0.0,Pave,Lvl,AllPub,Inside,NridgHt,Norm,1Fam,Hip,CompShg,VinylSd,Stone,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,1.0226252062458425,0.24600217914894537,0.7018997558215319,-0.2162604187752995,-1.4819204026342518,-1.405805187118793,0.9428490065454607,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,0.6900325501266223,-0.6771765122376282,-0.28661682080359996,-0.2931300124474908,1.6983151873719016,0.8810916722242065,-1.202525111983802,-3.727312321614214,0.7148151027117481,-0.7850250438866518,-0.10119701650206231,-0.12008721288610892,1.3856554504222593,4.455931118857386,-2.2820053555951496,0.986849366836289,-0.9243112113157019,-0.9788304643067903,-1.9126717769030745,-2.320406520915796,-2.196137607856384,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.0267533786485603,0.15764552917621685,-0.06688425148748102,-3.981567083250782,1.410908503989325,0.7922623664943678,0.20343114604425172,-0.2700583836262836,-0.40000661066918075,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-0.42124156195458085,-0.34345106427846067,Pave,Lvl,AllPub,Inside,Edwards,Norm,Duplex,Gable,CompShg,VinylSd,BrkFace,CBlock,GasA,FuseF,5,None,Y,None,None,WD,Normal
-2.070137512667819,-0.17226425387268982,-0.49813476853732735,0.7018997558215319,-0.2162604187752995,-0.7725524696579678,1.2897577696579254,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,1.1771417226875023,0.05951317756772586,-1.202525111983802,0.2682898329182469,-0.08050502036390118,0.253171208064879,-0.10119701650206231,0.1427771540842869,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,0.986849366836289,0.6236316606467388,1.2356288461458511,-0.7980602942158965,0.30641784773000924,-0.5242153132985964,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,0.15764552917621685,-0.06688425148748102,0.2769468645998556,-0.3604025942154347,1.7151667674030833,0.20343114604425172,-0.2700583836262836,-0.7609409310341444,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,-0.33600653282044896,0.0,Pave,Lvl,AllPub,Inside,BrkSide,Norm,1Fam,Gable,CompShg,MetalSd,None,PConc,GasA,SBrkr,5,Detchd,P,None,None,WD,Normal
0.3684143031018999,-0.1423920173697265,-0.7920866166519798,0.7018997558215319,-0.2162604187752995,0.6461833962946006,-0.5072842015265535,-0.16438529468286683,1.039805394353903,-0.23004678228549286,1.681709497526173,0.14183632445531488,1.2863164261863926,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,1.586797721129388,0.468032871043324,0.88561932696963,0.2682898329182469,0.25087836425095267,-0.7850250438866518,-0.10119701650206231,-0.47979634663507165,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,0.6236316606467388,1.2356288461458511,1.4311626711584597,1.6198300320529118,0.8133225223476338,0.3975352898864121,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-1.1263749610066822,-1.1642949634321091,0.20343114604425172,-0.2700583836262836,-0.6882695913633463,-0.6789656035205056,-0.3955978043681729,2.810585391675983,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1284453145738995,0.0,Pave,Lvl,AllPub,Inside,Blmngtn,Norm,TwnhsE,Gable,CompShg,WdShing,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,New,Partial
0.3684143031018999,0.3654360031806497,-0.17983488123457608,0.7018997558215319,-0.2162604187752995,0.6461833962946006,-0.5072842015265535,-0.5670159496749859,1.039805394353903,2.4559794476799164,0.5770942807667448,0.14183632445531488,-0.5831173044773266,1.163183833617252,0.44038794306531126,-0.28661682080359996,-0.2931300124474908,-0.654930937010932,-0.31042410041295465,0.88561932696963,0.2682898329182469,-0.577580097286182,1.4896746092655786,-0.10119701650206231,0.8048791310397952,1.3856554504222593,-0.20769847452544338,0.7389350675260487,0.986849366836289,0.6236316606467388,0.6820140185326908,-0.7980602942158965,0.30641784773000924,0.09346708996858634,0.3975352898864121,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,0.15764552917621685,-0.06688425148748102,0.2769468645998556,-0.5040224129887936,-0.6474684989232286,0.20343114604425172,1.5847661382681215,0.46922335772653145,0.4055293351703952,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,-0.33210008867510316,0.0,Pave,Lvl,AllPub,Inside,CollgCr,Norm,1Fam,Gable,CompShg,VinylSd,None,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,0.4550527126895397,-0.0397068431989027,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,1.9919019862552532,0.8720134568136376,-2.246597331460518,0.2682898329182469,1.349541739397122,-0.7850250438866518,-0.10119701650206231,0.37204231625395545,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,0.6236316606467388,1.2356288461458511,-0.7980602942158965,0.30641784773000924,0.03309211822066622,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.7635924966018848,0.9182526360608242,-0.06688425148748102,0.2769468645998556,1.410908503989325,0.7922623664943678,0.20343114604425172,-1.5066080648892202,-0.6164057110222237,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.1832547273473975,-0.34345106427846067,Pave,Lvl,AllPub,Corner,Edwards,Norm,1Fam,Hip,CompShg,Wd Sdng,None,CBlock,GasA,SBrkr,5,Attchd,Y,MnPrv,None,COD,Normal
0.3684143031018999,2.3668758488791912,0.8019490739438703,-1.0522486921605334,-0.2162604187752995,-0.06318453668168356,0.39123678406568596,-0.5670159496749859,1.039805394353903,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,0.6900325501266223,-0.42687720397724493,1.8075871840166964,3.9221225591923776,-0.008584806135956474,1.0558473188776567,0.88561932696963,0.2682898329182469,1.856813228153706,-0.7850250438866518,-0.10119701650206231,0.7653506548036455,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,0.6236316606467388,1.2356288461458511,1.4311626711584597,0.30641784773000924,0.488226520628064,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,1.6788597429454315,-0.06688425148748102,0.2769468645998556,-0.7433887776110584,0.4600167821672302,0.20343114604425172,0.3482164570051847,0.16602237943336848,-0.8272726036833639,2.527819894241186,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.15729405826253,1.4474276082159698,Pave,Lvl,AllPub,Corner,NAmes,PosA,1Fam,Gable,CompShg,BrkFace,None,CBlock,GasA,SBrkr,3,Attchd,Y,None,None,WD,Normal
0.3684143031018999,-1.7256205520267818,0.13263162167935985,-1.0522486921605334,-0.2162604187752995,0.6461833962946006,-0.5072842015265535,-0.5670159496749859,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.8403134573019515,-0.27638079262332144,-0.15845289250708608,0.2682898329182469,-0.5189507292389386,1.3846884714277834,-0.10119701650206231,0.7613978071800305,1.3856554504222593,-0.20769847452544338,0.7389350675260487,2.2614570224978494,0.6236316606467388,0.6820140185326908,1.4311626711584597,0.30641784773000924,-0.19447508298303268,-0.03723042817876658,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,-0.7912620505355114,-0.8689655551413202,0.20343114604425172,0.3482164570051847,-0.8206929214301338,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,1.1199644098122579,-3.0297690730201072,Pave,Lvl,AllPub,Corner,Gilbert,Norm,1Fam,Gable,CompShg,VinylSd,None,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
-2.070137512667819,-0.23200872687861643,-0.19885678685027833,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.49893345860037996,-0.6168138705196532,-1.202525111983802,0.2682898329182469,-0.9675928499482792,0.6054580261428142,-0.10119701650206231,-0.24657833684178812,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,0.6236316606467388,1.2356288461458511,-0.7980602942158965,-1.0069943365928933,-1.2765803458496008,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,1.5545283227626838,1.3829211830759456,0.20343114604425172,-0.2700583836262836,-0.8812523711557989,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,1.0100466561463828,0.0,Pave,Bnk,AllPub,Inside,IDOTRR,Norm,1Fam,Gable,CompShg,MetalSd,None,BrkTil,GasA,SBrkr,5,Detchd,N,None,None,WD,Normal
-2.070137512667819,-0.23200872687861643,-0.528569817522451,0.7018997558215319,-0.2162604187752995,-2.191288335610536,1.2897577696579254,-0.5670159496749859,-0.6837561877693462,2.4559794476799164,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,0.6900325501266223,-0.24244613473275195,-0.28661682080359996,-0.2931300124474908,-0.5525169374004606,-0.9141254252157829,0.88561932696963,0.2682898329182469,-1.2250522487644349,0.390819699896655,-0.10119701650206231,-0.6280281325206332,-1.0458012732222097,-0.20769847452544338,-0.7715351440345506,-0.28775828882527155,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,-1.0069943365928933,-0.7657152002902768,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-0.8870085963844173,-0.20447438648704505,0.20343114604425172,-0.888333224257752,-0.39960288100434294,0.8041043981080767,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,1.1284453145738995,0.0,Pave,Lvl,AllPub,Inside,OldTown,Norm,1Fam,Gable,CompShg,MetalSd,None,CBlock,GasA,SBrkr,5,Detchd,Y,None,None,WD,Normal
-2.070137512667819,0.3654360031806497,-0.5686426320195305,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,2.188278755250165,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.5740370583147257,-0.5419185933824602,0.88561932696963,0.2682898329182469,-0.8834724523152778,-0.7850250438866518,-0.10119701650206231,-1.3593049428894035,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.9250621166560519,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,-1.0069943365928933,-0.9421958869380433,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,-1.3635686845929977,-0.06688425148748102,-1.1425577846836903,-1.0785016880822291,1.5675020632576888,0.20343114604425172,-1.5066080648892202,-0.8679292922161526,0.2201455849668224,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.0100466561463828,0.0,Pave,Lvl,AllPub,Inside,OldTown,Norm,1Fam,Hip,CompShg,Wd Sdng,None,BrkTil,GasA,FuseA,5,Detchd,N,None,None,WD,Normal
0.3684143031018999,0.12645811115694325,7.683947713000847,-1.0522486921605334,3.8045304245692817,0.6461833962946006,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,2.2210332915182525,0.6900325501266223,0.46893084663886375,-0.28661682080359996,-0.2931300124474908,0.7219683910854068,1.0921601805199321,-1.202525111983802,0.2682898329182469,0.9518816778592973,-0.7850250438866518,-0.10119701650206231,0.06372020161198741,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.9250621166560519,2.1715745326091795,0.6820140185326908,-0.7980602942158965,0.30641784773000924,0.4789380634360763,0.8402058391891395,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,2.132012055578547,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,0.35769649965135975,-0.01989350630530193,0.20343114604425172,0.9664912976366531,0.4805277883419889,-0.3267364781337173,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1212713985597698,0.0,Pave,Low,AllPub,Inside,ClearCr,Norm,1Fam,Gable,WdShngl,Plywood,None,CBlock,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,-1.7256205520267818,-0.10970745586468704,-1.0522486921605334,-0.2162604187752995,-0.06318453668168356,-0.5072842015265535,-0.33214806759624976,1.039805394353903,-0.23004678228549286,1.681709497526173,0.14183632445531488,-0.5831173044773266,0.6900325501266223,0.6599487397849457,-0.28661682080359996,-0.2931300124474908,-0.9803798691064303,-0.4080149160765697,0.88561932696963,0.2682898329182469,-0.692289730422093,1.2400409037401543,-0.10119701650206231,0.5044627116450571,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,-0.9243112113157019,-0.9788304643067903,1.4311626711584597,0.30641784773000924,-0.23627314034697736,0.3975352898864121,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-0.6476422317621525,-0.7582170270322743,0.20343114604425172,1.5847661382681215,0.3541604032477679,0.30356827255843016,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,1.1304203197923646,0.0,Pave,Lvl,AllPub,Corner,Timber,Norm,1Fam,Hip,CompShg,VinylSd,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
1.5876902109867594,0.5147971856954663,-0.14813170520840563,0.7018997558215319,-0.2162604187752995,1.3555513292708847,-0.5072842015265535,-0.5670159496749859,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.47162305870425425,-0.6440485167513598,0.88561932696963,0.2682898329182469,-0.9522982321968244,1.0907272854819567,-0.10119701650206231,0.17637635888501418,0.16992708860002484,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,-0.9243112113157019,-0.9788304643067903,0.31655118847128155,0.30641784773000924,0.9433609230354618,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,0.9182526360608242,-0.06688425148748102,0.2769468645998556,-1.0785016880822291,-1.1273787873957606,0.20343114604425172,0.3482164570051847,-0.8860971271338521,-0.5491969783780046,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,-1.1439385695425695,0.0,Pave,Lvl,AllPub,Inside,Somerst,Norm,1Fam,Gable,CompShg,VinylSd,None,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,0.15633034765990655,-0.11046833208931514,0.7018997558215319,-0.2162604187752995,-0.7725524696579678,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,0.6900325501266223,2.556954023442588,-0.28661682080359996,-0.2931300124474908,-0.9985868023705141,1.5347231817851634,-1.202525111983802,0.2682898329182469,1.4489567547815783,-0.7850250438866518,-0.10119701650206231,0.4491228449144475,1.3856554504222593,4.455931118857386,-0.7715351440345506,0.986849366836289,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,0.30641784773000924,0.40463040590017463,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,0.3098232267269068,-0.056809682341650555,0.20343114604425172,2.20304097889959,2.095042718028219,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1199644098122579,0.5519882719687552,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Duplex,Gable,CompShg,Plywood,None,CBlock,GasA,SBrkr,5,Detchd,Y,None,None,WD,Family
0.3684143031018999,0.6641583682102828,-0.07204408274559655,0.7018997558215319,-0.2162604187752995,0.6461833962946006,0.39123678406568596,1.2224536280677656,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,0.6900325501266223,1.0419845260771097,-0.28661682080359996,-0.2931300124474908,-0.5343100041363767,0.43172000940104854,-2.246597331460518,0.2682898329182469,0.2100927169137399,-0.7850250438866518,-0.10119701650206231,-0.5114191276239914,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,-0.28775828882527155,0.6236316606467388,0.6820140185326908,-0.7980602942158965,0.30641784773000924,0.25601509082837126,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.0267533786485603,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,0.5013163184247187,0.09085502180374394,0.20343114604425172,-0.888333224257752,0.7845362259648274,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,0.9861868504556668,-1.686610068649284,Pave,Lvl,AllPub,Inside,NWAmes,Norm,1Fam,Hip,CompShg,HdBoard,BrkFace,CBlock,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
-2.070137512667819,-0.7099645109260294,-0.7097851716880412,0.7018997558215319,-0.2162604187752995,-0.7725524696579678,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.1438982599507455,-0.9708642715318382,-2.246597331460518,-3.727312321614214,-1.3652529114861038,0.8947531615180723,-0.10119701650206231,-0.30982389881962774,1.3856554504222593,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,1.6198300320529118,0.18635166188846344,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.4469248572580886,0.15764552917621685,-0.06688425148748102,-1.1425577846836903,1.6502748686115898,2.231993231911964,0.20343114604425172,-1.5066080648892202,-0.9442341988704905,0.06256939729378552,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,-0.346186522953859,0.0,Pave,Lvl,AllPub,Inside,OldTown,Norm,1Fam,Gable,CompShg,AsbShng,None,BrkTil,GasA,SBrkr,5,Detchd,Y,None,None,COD,Abnorml
0.3684143031018999,-1.7256205520267818,5.460413759229356,-1.0522486921605334,3.8045304245692817,-1.4819204026342518,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,2.2210332915182525,0.2168812666359927,1.4811061195163786,-0.28661682080359996,-0.2931300124474908,-0.711827603461194,0.7086055794233984,0.88561932696963,0.2682898329182469,1.2832650624741513,-0.7850250438866518,-0.10119701650206231,0.3206552971469608,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,2.1715745326091795,1.2356288461458511,1.4311626711584597,0.30641784773000924,0.2606593194243651,1.0299217888903083,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-1.183763975211413,0.15764552917621685,-0.06688425148748102,0.2769468645998556,-0.45614914006434065,0.8291785425307164,0.20343114604425172,-0.2700583836262836,0.7062126709863006,0.4426060852111097,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-0.06169863891178046,0.0,Pave,Low,AllPub,CulDSac,ClearCr,Norm,1Fam,Flat,Tar&Grv,Plywood,None,CBlock,GasA,SBrkr,4,Attchd,Y,None,None,WD,Normal
